precinct,geosha
Shawnee 1-01,052c6a00c0795b2345033dbe6796100e4791382d2fbdcf10b557e1f0c5aa8bc8
Shawnee 1-02,5e4c4a97f48f72baeda0c1f5e8779eabaa058ed752768cb28cc8e138325a6b79
Shawnee 1-03,474d8e5149a29c5642cbbce66d6644ff081982b59c7e021e702cd7f27047b82d
Shawnee 1-04,8359b6a7bebc4a9b100d65b2a3b3e1d25ee3cfd39e75c459ad48573fed2b23f6
Shawnee 1-04,ce21cdaecb0f03642298e0bfc167bc11924f575f93405e050060b2acc13897c1
Shawnee 1-05,3978bf032a492135f322e66f9e14f349cb5524ee22e0ece1ed8357ed72652fff
Shawnee 1-05,6b5b836bcc4dc20731bb41c866ca5b85bf7cc15dc827c6ae48eb5aa5970a2e01
Shawnee 1-06,c01b5f73c62ca00bb0476fde284c94b3007010f01437382ddabbb3df8c52e77a
Shawnee 1-07,acb04bc66abdd20549dfe1b7fc45daa9253e941a9aa1a0b55c457536a10f1b9e
Shawnee 1-08,913689cbc382daacd7871c2bbfa746c55853ee470e862caf6dc1c689c98fbe0f
Shawnee 1-09,68b95977295af9cd9b3875cbb33317c3d9201714f5f833bb7a7d56102a76d389
Shawnee 1-09,99b76dc8752349085e723b40bb756258c251309b0d670f891a1ae9ea10f9877a
Shawnee 1-09,1448e38f74cd4039558bc8c59bcf048467d8c4090e8836de168752cece868079
Shawnee 1-09,1448e38f74cd4039558bc8c59bcf048467d8c4090e8836de168752cece868079
Shawnee 1-10,967c2ada0cd7e2c5eabb48be3f5d395304ea1037b4c9ca2722be39c8f5196250
Shawnee 1-10,fec0d678ef4011f19fc6d01910472b51a903e5757eca95948a550863d4ed9376
Shawnee 1-11,6a42a94d75f98711ebb762ac97f5c252007d9c19cf6e7b9d62d28fe60a1d06de
Shawnee 1-12,3586752756a232bcf1dd064c9fafdb7a1f30c688c0467892fac6f72e90c9fb45
Shawnee 1-12,b1bb0218fd5d69c4947e2217caf30436a7293ae6b70fccdd93eed1e0aff243e6
Shawnee 2-01,a138b9cd1608015ffe399b685c04ca80d11bc00fe3ec2cf762c56002a2bbe28d
Shawnee 2-01,ef9d7c75a4b1644ce57b795e8724264c0a771c51b5654ba6d60314c399512579
Shawnee 2-02,74ad251d85fa9b3e395209a86aacac71eae53d1d707342b09e7403a597392824
Shawnee 2-03,a48a3f4fb584a2ec3c2634ec8fcb24edde8133f203c997d71cb1317a18590c3b
Shawnee 2-04,6c9c532c682e8e4b851dd15823296be46ccb4195f25c647f489564fed92f36c8
Shawnee 2-05,8573c9a0df36e9a9d4500f9ffa14c3c1b586880b831b184e3f47f459f93c6c39
Shawnee 2-06,e5c6c57cf5dc298df99961bc67316030a609cb227cb601c8d70cdb5cdf873b26
Shawnee 2-07,a057dd02b56025670e3d10aa2698e61532d6b43ffe8e9c43d99c71b78258d76c
Shawnee 2-07,38ce020b1be08b9c83f9f082817a1fe63d4874621e96a541aba5528c6a92a9da
Shawnee 2-08,0696ae77247097cb63a5c4d8e5498e9ec4b190727446f46242dd7c2de5e554ac
Shawnee 2-09,e2f28935cebfe662f26f21c59fc063649e76dd1365931a3d6cefd8b70f0d8420
Shawnee 2-10,ccbdbe408cc75c104728e5c044020192659705d633b03bdb6998b1eb822fad56
Shawnee 2-11,823d587a878a69dfb24fb362f27afa92278a7a805fd12e73c178dfea7421fe88
Shawnee 2-12,e7acbdfea258aa35207bd5118afbd2c4380ee3acf1c61a45817c9ead508baf38
Shawnee 2-13,86ef8ad74b2523630f666fde82ceadc738feefab24e47178e0af42e4e40b0b51
Shawnee 3-01,8d8cc7bda19c74de805f97e0ecb5a471a4b3e770beb85f82268833000ca80716
Shawnee 3-02,6defe6d940736705ee1d8ddfe2cfdce703f5939bf2a81a96aefac43c01fcc825
Shawnee 3-03,2e8a25fd8e8c7f64969cee6bf24c3de3ec12662c1c6f477a7eaa71425c30c863
Shawnee 3-04,af26a5bb17b4d0c20693192b8fd43f4e5be6448239b19e7b70facb77891ef386
Shawnee 3-04,9452dd0d4c4a1cc7a89b1df504be6b805eedcde5fcab32cc8d6c837f5efacf3f
Shawnee 3-04,5fa04efacd5186965043db0f9edbbf39d4ff4364a37a289fd42d144035a3083f
Shawnee 3-05,f5831ecfbc0bd9ade50b4b3b0e898ef586ec278bffb34782e6a16ff7df9746f4
Shawnee 3-05,4116032547d553e83600af2071d36e959aad9a4ce9b2a7b3b5cf8e43d6b51a42
Shawnee 3-05,00fa655e842a9f314f5944315fdc99e4869a8811dfb7b9a6c96533bb870288e2
Shawnee 3-05,877f6fc274154e0955154150c2425ace20d1c63e5d5b0ba7836b0bbae6c53179
Shawnee 3-05,b968f5c6d80bc232c193b0eda32898380d1add05c4e6607b927f23d8770ddda7
Shawnee 3-06,ab021d28e9663fe02107e3b6ce2330bdf5cfda86cd45053f03c8a1c7b17adac1
Shawnee 3-07,d468d0002ad70120c6be36c69a440a4844eb6975d7298d3d24cbda6a2d7fcda4
Shawnee 3-08,656fb40925b357e5b2b7e96a1f5ab97c0fa53faf25f991c41e956cf9a879251c
Shawnee 3-09,b49c10dc27bfb00a7bd047a8c9e88b28162e7042e8ddbcc0d41c489c2d526b5d
Shawnee 3-09,ef3d5d608483abd92e8c0ebecc377ea9ec07b7a9efeb5bb6a30115a0f7754f93
Shawnee 4-01,d7079c9aa7c6f9520517c5fbf2df2d575c91150a3281ceef95add53466053fd2
Shawnee 4-02,d7704768cc35840f40a17759925158ce722398fb6c6a6f4265789b90004b693c
Shawnee 4-03,8317cf18940b6535288105f43981b3741d2a64f5b6c3899f8dc7d3943ad03510
Shawnee 4-04,bc3b267b0b2c31dddac4e6c03a73880fffa7455357f421b2af3f49d58f0ee1fa
Shawnee 4-05,2558af01192e492fc970095ed44908e88128b029b1ed61cc06c2b65194f98396
Shawnee 4-06,4c63faf5f02686dfbd4429eaf7dad6772c2980b3c84d3b41f8266e981a82b9e0
Shawnee 4-07,a432a90bcad2117c844bade7c08e5596178697ec5c2a625f48878e363716d002
Shawnee 4-08,c9bb1d010a176728366d3d2f512d3643d89e342b5a163ddc0eabfb11640c35ce
Shawnee 4-09,598da8645377f6896875aa630e6470c99ef879feb78c52d3da00ef28a0f49466
Shawnee 4-10,c10a05a9324ab8551f8fc2873cd1545096b5055cdafe75b48817967f83a77b8e
Shawnee 4-11,2a18559cd8ae423456ba41b0f99ae2fe1368336e30ce20fc4c808f91c1645808
Shawnee 4-12,f767cb2e1fd74f99f12233aec50c568415ba0d3c05c3dcb4ca411e3acf2d4436
Westwood 0-01,6507e8159f757b17b3c8ade7b79601395b1de82f5eb700a945c4c26bee4cbd2a
Westwood 0-02,c44251c49bbe862fd931c6afb8688ca4d67c72f20601ba535c28ea8f3f300422
Westwood Hills 0-01,202a26a1156d92666ee294d8025a0428d763b43e5815caad0ba2fb0164d5071b
Lake Quivira 0-01,9d06b9612c58803314e108981013091d84c9b017b5eed51d1265a71a88080084
Bonner Springs 4-01,d823e315d4317dbf48405697584423673c21e7ca49db2ab8bf94953dd3857a68
Bonner Springs 4-01,b00ae49bd81649b8104cc73df9c2f4ca66d67fee0945409fff94680ad614b51a
